mode,load,0_resnet152-32,1_resnet152-8,2_resnet18-8
mps-uncap,0.6,0.03647804260253906,0.03314018249511719,0.21207332611083984
mig,0.6,27.361035346984863,11.226892471313477,1.5785694122314453
mps-uncap,0.7,0.03528594970703125,1.1473894119262695,1.5380382537841797
mig,0.7,42.6325798034668,20.222187042236328,2.795100212097168
mps-uncap,0.8,8.424520492553711,14.03653621673584,5.074858665466309
mig,0.8,48.90906810760498,33.06841850280762,4.623770713806152
mps-uncap,0.9,16.156792640686035,47.69706726074219,30.193448066711426
mig,0.9,134.83548164367676,66.75958633422852,12.0009183883667
mps-uncap,1.0,32.506465911865234,988.4512424468994,3767.141342163086
mig,1.0,606.1286926269531,1308.272361755371,76.23648643493652
mps-uncap,1.1,56.96666240692139,6730.121850967407,11067.233562469482
mig,1.1,4036.943793296814,4437.01696395874,2698.991060256958
mps-uncap,1.2,71.66635990142822,13482.724905014038,15250.71632862091
mig,1.2,7918.451547622681,6606.069207191467,7168.872117996216
mps-uncap,1.3,91.11976623535156,13968.406677246094,16857.866644859314
mig,1.3,10118.85917186737,8251.709461212158,10010.413646697998
