mode,load,0_resnet152-32,1_resnet152-8,2_resnet18-8
mps-uncap,0.6,39.95800018310547,23.58269691467285,4.594683647155762
mig,0.6,84.4639539718628,37.43624687194824,6.097078323364258
mps-uncap,0.7,39.31891918182373,27.799010276794434,5.394458770751953
mig,0.7,100.08358955383301,46.55957221984863,7.189035415649414
mps-uncap,0.8,47.30796813964844,37.36448287963867,9.634971618652344
mig,0.8,106.14168643951416,59.853434562683105,9.087562561035156
mps-uncap,0.9,55.45246601104736,71.41351699829102,35.0574254989624
mig,0.9,191.95544719696045,93.91605854034424,16.42453670501709
mps-uncap,1.0,72.89743423461914,1011.1978054046631,3771.4450359344482
mig,1.0,664.0589237213135,1335.2532386779785,80.66976070404053
mps-uncap,1.1,97.51009941101074,6759.368419647217,11074.616193771362
mig,1.1,4094.7632789611816,4463.622808456421,2703.475832939148
mps-uncap,1.2,112.10048198699951,13514.307498931885,15254.934191703796
mig,1.2,7976.172685623169,6632.900238037109,7173.265218734741
mps-uncap,1.3,131.67834281921387,13984.777927398682,16861.23836040497
mig,1.3,10176.573872566223,8278.38921546936,10014.859318733215
