mode,load,0_densenet169-16,1_densenet169-16
mig,0.1,70.38058190907321,85.83478339930097
mig,0.2,146.73637561897098,174.0483787535968
mig,0.3,224.62457772810046,275.1720043902706
mig,0.4,301.9255836569423,362.3024618714878
mig,0.5,373.65149155646634,444.6890449390493
mig,0.6,461.34785625161464,518.4660536103443
mig,0.7,542.1353032705587,613.293044164841
mig,0.8,620.6847967431577,709.5251431737663
mig,0.9,720.7363682067854,764.6810748128049
mig,1.0,791.1861715937624,767.8059892649412
