mode,load,0_mobilenet_v3_small-2,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,0.009775161743164062,0.009298324584960938,0.008344650268554688
mps-uncap,0.9,0.008344650268554688,0.010013580322265625,0.008344650268554688
mps-uncap,1.0,0.010728836059570312,0.009775161743164062,0.009298324584960938
mps-uncap,0.5,0.010967254638671875,0.011205673217773438,0.010013580322265625
mps-uncap,0.6,0.010728836059570312,0.010728836059570312,0.010013580322265625
mps-uncap,0.7,0.010728836059570312,0.010251998901367188,0.008106231689453125
mps-uncap,0.1,0.0133514404296875,0.015020370483398438,0.010728836059570312
mps-uncap,0.2,0.010728836059570312,0.011682510375976562,0.010728836059570312
mps-uncap,0.3,0.010728836059570312,0.010728836059570312,0.01049041748046875
mps-uncap,0.4,0.010728836059570312,0.01049041748046875,0.010013580322265625
