mode,load,0_mobilenet_v3_small-2,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,8.651704788208008,9.48894500732422,6.072998046875
mps-uncap,0.9,9.018173217773438,9.680747985839844,6.1571502685546875
mps-uncap,1.0,9.59700345993042,9.675264358520508,5.966730117797852
mps-uncap,0.5,8.518218994140625,8.638775348663328,5.770769119262695
mps-uncap,0.6,8.285818099975586,8.993215560913088,5.9122848510742205
mps-uncap,0.7,8.390617370605465,9.32253837585449,5.937404632568359
mps-uncap,0.1,7.091808319091796,6.9811105728149405,5.5513501167297346
mps-uncap,0.2,7.9357242584228525,8.382072448730469,5.396101474761961
mps-uncap,0.3,7.899522781372067,8.577799797058104,5.600214004516602
mps-uncap,0.4,8.350739479064941,8.544423580169678,5.724463462829588
