mode,load,0_mobilenet_v3_small-2,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,32.15798377990723,49.89700317382815,31.948451995849585
mps-uncap,0.9,65.92464208602905,80.05428314208984,69.59396362304685
mps-uncap,1.0,1426.555335521698,295.94053506851174,211.78662300109866
mps-uncap,0.5,17.61713027954101,16.186234951019273,14.141116142272958
mps-uncap,0.6,19.45103645324707,24.14819717407227,16.087574958801298
mps-uncap,0.7,23.90919923782345,32.39729881286616,21.81727409362793
mps-uncap,0.1,10.681266784667965,7.524335384368877,6.2635064125061035
mps-uncap,0.2,12.399015426635748,11.142082214355467,7.98491716384885
mps-uncap,0.3,15.509262084960897,12.317156791687008,9.293937683105474
mps-uncap,0.4,16.284999847412102,14.247651100158665,11.040058135986314
