mode,load,0_mobilenet_v3_small-2,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,10.174131393432617,17.21611022949221,12.102627754211426
mps-uncap,0.9,22.25480079650879,34.91520881652832,28.64408493041992
mps-uncap,1.0,1201.3778686523438,193.38767528533953,71.92578315734866
mps-uncap,0.5,5.732059478759766,4.371142387390136,4.284334182739262
mps-uncap,0.6,6.701850891113281,6.889629364013676,5.337595939636234
mps-uncap,0.7,7.933139801025391,9.592103958129886,7.634687423706056
mps-uncap,0.1,0.07290840148925783,0.06508827209472656,0.06711483001708984
mps-uncap,0.2,2.014684677124026,0.6939411163330084,1.2185573577880842
mps-uncap,0.3,4.343938827514649,1.9481182098388676,2.3415088653564453
mps-uncap,0.4,4.719638824462894,3.4010171890258776,3.028583526611328
