mode,load,0_mobilenet_v3_small-2,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,15.66681861877444,24.805831909179695,16.534352302551266
mps-uncap,0.9,28.57582569122314,43.61081123352051,33.27970504760742
mps-uncap,1.0,1208.6379528045654,202.33867168426514,76.60889625549316
mps-uncap,0.5,11.585474014282227,10.32109260559082,8.14030170440674
mps-uncap,0.6,12.199020385742184,13.545179367065431,9.288835525512697
mps-uncap,0.7,13.204097747802734,16.890239715576172,11.799573898315433
mps-uncap,0.1,6.870222091674806,6.036996841430664,4.0225982666015625
mps-uncap,0.2,8.126258850097656,7.037448883056641,5.24592399597168
mps-uncap,0.3,10.078716278076174,8.168649673461914,5.848407745361328
mps-uncap,0.4,10.385274887084963,8.598494529724121,6.679725646972656
