mode,load,0_mobilenet_v3_small-2,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,57.60669708251953,94.76637840270996,58.85624885559082
mps-uncap,0.9,93.78671646118164,128.07393074035645,103.90257835388184
mps-uncap,1.0,1472.5110530853271,354.5572757720947,240.9501075744629
mps-uncap,0.5,25.628328323364258,32.28402137756348,21.956205368041992
mps-uncap,0.6,30.9140682220459,37.236928939819336,28.975248336791992
mps-uncap,0.7,39.67428207397461,52.43849754333496,31.948328018188477
mps-uncap,0.1,15.79904556274414,12.763738632202148,8.019447326660156
mps-uncap,0.2,17.118453979492188,15.504598617553711,12.917757034301758
mps-uncap,0.3,22.250890731811523,16.4034366607666,15.362977981567383
mps-uncap,0.4,28.093576431274414,19.61970329284668,17.296791076660156
