mode,load,0_mobilenet_v3_small-2,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,0.5211830139160156,2.5703907012939453,2.484560012817383
mps-uncap,0.9,3.088831901550293,7.344722747802734,6.530523300170898
mps-uncap,1.0,518.9089775085449,61.93053722381592,22.46546745300293
mps-uncap,0.5,0.04696846008300781,0.04506111145019531,0.04315376281738281
mps-uncap,0.6,0.04553794860839844,0.045299530029296875,0.04601478576660156
mps-uncap,0.7,0.04792213439941406,0.04839897155761719,0.9863376617431641
mps-uncap,0.1,0.0553131103515625,0.056862831115722656,0.05054473876953125
mps-uncap,0.2,0.049591064453125,0.050067901611328125,0.04696846008300781
mps-uncap,0.3,0.04863739013671875,0.0476837158203125,0.046253204345703125
mps-uncap,0.4,0.04649162292480469,0.04744529724121094,0.04696846008300781
