mode,load,0_mobilenet_v3_small-2,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,6.606340408325195,9.316205978393555,6.461381912231445
mps-uncap,0.9,8.512139320373535,15.164375305175781,10.91313362121582
mps-uncap,1.0,525.3192186355591,70.95456123352051,27.059316635131836
mps-uncap,0.5,6.235599517822266,6.197333335876465,4.002809524536133
mps-uncap,0.6,6.156444549560547,7.066249847412109,4.642367362976074
mps-uncap,0.7,6.258368492126465,8.243799209594727,5.244970321655273
mps-uncap,0.1,6.1779022216796875,4.277467727661133,3.3409595489501953
mps-uncap,0.2,6.208181381225586,4.295110702514648,3.3118724822998047
mps-uncap,0.3,6.232738494873047,4.325389862060547,3.3135414123535156
mps-uncap,0.4,6.067991256713867,5.0106048583984375,3.407001495361328
