mode,load,0_mobilenet_v3_small-2,1_resnet18-32,2_vgg11-8
mps-uncap,0.8,52.77824401855469,85.25300025939941,54.341793060302734
mps-uncap,0.9,88.30809593200684,118.61515045166016,97.64719009399414
mps-uncap,1.0,1463.8917446136475,345.2582359313965,236.24658584594727
mps-uncap,0.5,20.4775333404541,23.672103881835938,17.65155792236328
mps-uncap,0.6,23.083925247192383,28.270483016967773,25.644540786743164
mps-uncap,0.7,31.930923461914062,43.69950294494629,27.491331100463867
mps-uncap,0.1,9.5367431640625,8.55398178100586,4.490852355957031
mps-uncap,0.2,11.322498321533203,10.572433471679688,9.747028350830078
mps-uncap,0.3,16.260147094726562,10.747432708740234,12.039899826049805
mps-uncap,0.4,20.35689353942871,12.479782104492188,13.952493667602539
