mode,load,0_inception_v3-8,1_mobilenet_v3_large-8,2_resnet152-16
mps-uncap,0.8,2.4597644805908203,2.875089645385742,14.482259750366211
mps-uncap,0.9,11.381745338439941,5.396127700805664,24.22928810119629
mps-uncap,1.0,102.20324993133545,85.22391319274902,304.0198087692261
mps-uncap,0.5,0.04506111145019531,0.04887580871582031,0.052928924560546875
mps-uncap,0.6,0.04792213439941406,0.4202127456665039,0.07164478302001953
mps-uncap,0.7,0.05364418029785156,1.4052391052246094,6.493568420410156
mps-uncap,0.1,0.05888938903808594,0.05316734313964844,0.06890296936035156
mps-uncap,0.2,0.057697296142578125,0.051021575927734375,0.06556510925292969
mps-uncap,0.3,0.054836273193359375,0.05030632019042969,0.057816505432128906
mps-uncap,0.4,0.05412101745605469,0.04887580871582031,0.05364418029785156
