mode,load,0_inception_v3-8,1_mobilenet_v3_large-8,2_resnet152-16
mps-uncap,0.8,18.984556198120117,15.446519851684574,61.91940307617188
mps-uncap,0.9,62.39411830902099,25.323867797851562,89.84036445617673
mps-uncap,1.0,350.5079746246338,194.23365592956543,619.2760467529297
mps-uncap,0.5,10.278034210205082,7.0521354675292995,16.63494110107422
mps-uncap,0.6,12.02249526977539,7.1807146072387775,22.685885429382324
mps-uncap,0.7,14.65451717376709,9.662055969238281,38.69152069091798
mps-uncap,0.1,0.06937980651855469,2.9079675674438477,0.07557868957519531
mps-uncap,0.2,5.734896659851075,5.689501762390147,7.106900215148933
mps-uncap,0.3,9.78126525878906,6.918334960937497,10.663771629333498
mps-uncap,0.4,9.965658187866211,7.330369949340821,11.978387832641602
