mode,load,0_densenet161-4,1_resnet101-16,2_resnet50-16
mps-uncap,0.8,152.93628454208383,116.03134870529176,89.55764770507817
mps-uncap,0.9,243.82983207702637,188.9298653602601,123.22254180908179
mps-uncap,1.0,409.8499417304994,1007.3200035095218,345.63735961914045
mps-uncap,0.5,48.80985736846929,48.24895381927487,29.033088684081992
mps-uncap,0.6,77.3727297782898,63.30554008483884,35.66879272460937
mps-uncap,0.7,66.99216365814209,64.48548793792703,46.76533937454219
mps-uncap,0.1,42.97236204147338,23.693983554840084,11.88734292984006
mps-uncap,0.2,42.62724637985225,26.51526927947999,16.663031578063965
mps-uncap,0.3,46.46291732788081,30.423450469970703,18.602705001831065
mps-uncap,0.4,45.88223457336425,32.73106813430782,21.99507713317871
