mode,load,0_densenet161-4,1_resnet101-16,2_resnet50-16
mps-uncap,0.8,95.7999747395376,584.9048668877891,1040.9184275101913
mps-uncap,0.9,103.46380034660574,653.6214166565579,1196.9392931959676
mps-uncap,1.0,111.03460623973254,737.9316325793257,1312.8041412726388
mps-uncap,0.5,60.13887730180076,373.7271119202515,647.2589459514038
mps-uncap,0.6,68.4180161996584,466.02823061748734,779.9398734926747
mps-uncap,0.7,75.13349103887383,504.0446344799971,895.1077140832044
mps-uncap,0.1,11.797668311923216,73.9523687877818,128.60084001861395
mps-uncap,0.2,22.96735126128684,144.26847641436282,252.23449855792217
mps-uncap,0.3,32.79866412839073,220.76795419736595,417.7527050086971
mps-uncap,0.4,43.646470881212416,295.8631929644598,510.5762657644271
