mode,load,0_densenet201-16,1_squeezenet1_1-4,2_vgg13-32
mps-uncap,0.8,227.6938438415527,58.60311508178726,152.2994995117189
mps-uncap,0.9,452.7037215232849,162.19524860382046,219.14038658142076
mps-uncap,1.0,3101.45637512207,757.1585655212402,994.3457555770873
mps-uncap,0.5,58.68147373199449,13.627772331237729,39.50639724731445
mps-uncap,0.6,81.4485549926759,23.42416286468508,59.16180372238157
mps-uncap,0.7,150.09818792343142,27.955198287963867,85.77800512313841
mps-uncap,0.1,8.481228351593002,1.4086794853210411,13.91416311264039
mps-uncap,0.2,15.893774032592809,8.973436355590831,17.335884571075432
mps-uncap,0.3,32.026531696319644,9.593038558959963,23.228049278259192
mps-uncap,0.4,36.18466854095458,12.241506576538116,33.023710250854485
