mode,load,0_densenet201-16,1_squeezenet1_1-4,2_vgg13-32
mps-uncap,0.8,315.7973289489746,94.43259239196777,223.5262393951416
mps-uncap,0.9,619.2526817321777,260.39671897888184,343.1048393249512
mps-uncap,1.0,3238.158941268921,840.0249481201172,1060.563325881958
mps-uncap,0.5,125.19669532775879,40.90595245361328,57.19900131225586
mps-uncap,0.6,140.54179191589355,48.28453063964844,79.20622825622559
mps-uncap,0.7,180.7718276977539,53.43770980834961,127.1979808807373
mps-uncap,0.1,12.168645858764648,3.9424896240234375,19.956588745117188
mps-uncap,0.2,23.123979568481445,13.870954513549805,24.911165237426758
mps-uncap,0.3,54.51011657714844,19.596099853515625,39.217472076416016
mps-uncap,0.4,40.12584686279297,23.710012435913086,58.368682861328125
