mode,load,0_densenet201-16,1_squeezenet1_1-4,2_vgg13-32
mps-uncap,0.8,0.014066696166992188,0.0095367431640625,0.011920928955078125
mps-uncap,0.9,0.014066696166992188,0.008344650268554688,0.011682510375976562
mps-uncap,1.0,0.019788742065429688,0.01049041748046875,0.02288818359375
mps-uncap,0.5,0.013828277587890625,0.012159347534179688,0.011444091796875
mps-uncap,0.6,0.01430511474609375,0.00858306884765625,0.012636184692382812
mps-uncap,0.7,0.020265579223632812,0.008106231689453125,0.011920928955078125
mps-uncap,0.1,0.023365020751953125,0.012874603271484375,0.015497207641601562
mps-uncap,0.2,0.024080276489257812,0.011205673217773438,0.013589859008789062
mps-uncap,0.3,0.019073486328125,0.010967254638671875,0.013113021850585938
mps-uncap,0.4,0.013828277587890625,0.01049041748046875,0.011682510375976562
