mode,load,0_densenet201-16,1_squeezenet1_1-4,2_vgg13-32
mps-uncap,0.8,0.05984306335449219,0.05805492401123047,13.945817947387695
mps-uncap,0.9,13.134121894836426,6.645321846008301,25.773048400878906
mps-uncap,1.0,1576.8237113952637,261.4297866821289,599.4362831115723
mps-uncap,0.5,0.05817413330078125,0.04482269287109375,0.061511993408203125
mps-uncap,0.6,0.061511993408203125,0.04458427429199219,3.8046836853027344
mps-uncap,0.7,0.05936622619628906,0.04458427429199219,6.983160972595215
mps-uncap,0.1,0.06389617919921875,0.06008148193359375,0.06866455078125
mps-uncap,0.2,0.06175041198730469,0.051021575927734375,0.060558319091796875
mps-uncap,0.3,0.060677528381347656,0.047206878662109375,0.05602836608886719
mps-uncap,0.4,0.06198883056640625,0.04839897155761719,0.0591278076171875
