mode,load,0_densenet201-16,1_squeezenet1_1-4,2_vgg13-32
mps-uncap,0.8,176.51128768920898,30.378103256225586,83.8468074798584
mps-uncap,0.9,294.6405649185182,67.0311212539673,116.14394187927248
mps-uncap,1.0,2717.728614807129,636.9260787963867,875.8510112762451
mps-uncap,0.5,68.24352741241456,12.703418731689455,33.01916122436524
mps-uncap,0.6,99.0711212158203,15.31360149383545,44.89190578460694
mps-uncap,0.7,120.13704776763917,17.625331878662113,57.04207420349122
mps-uncap,0.1,35.04133224487305,3.305745124816895,16.985344886779785
mps-uncap,0.2,40.16361236572265,8.843541145324705,21.310138702392596
mps-uncap,0.3,44.88818645477295,10.84461212158203,25.814008712768555
mps-uncap,0.4,54.42953109741211,12.132883071899414,29.573631286621097
