mode,load,0_densenet201-16,1_squeezenet1_1-4,2_vgg13-32
mps-uncap,0.8,15.997648239135742,1.0294914245605469,14.586925506591797
mps-uncap,0.9,16.190528869628906,1.016855239868164,14.59646224975586
mps-uncap,1.0,24.68085289001465,1.0251998901367188,14.877796173095703
mps-uncap,0.5,16.01862907409668,1.0237693786621094,14.515876770019531
mps-uncap,0.6,16.079425811767578,1.001596450805664,14.522552490234375
mps-uncap,0.7,15.810012817382812,1.0187625885009766,14.558792114257812
mps-uncap,0.1,15.934467315673828,1.1320114135742188,14.472007751464844
mps-uncap,0.2,15.842199325561523,1.0304450988769531,14.48965072631836
mps-uncap,0.3,15.865802764892578,1.0223388671875,14.489412307739258
mps-uncap,0.4,15.847444534301758,1.016378402709961,14.472484588623047
