mode,load,0_mobilenet_v3_large-32,1_squeezenet1_1-2,2_vgg13-16
mps-uncap,0.8,28.22670936584474,8.768129348754885,35.52498817443847
mps-uncap,0.9,83.75608921051025,26.820850372314453,80.68189620971683
mps-uncap,1.0,1310.9720706939695,52.079033851623535,817.3248767852783
mps-uncap,0.5,7.524800300598152,2.5096893310546897,9.063601493835447
mps-uncap,0.6,13.098025321960474,3.961992263793946,15.97657203674317
mps-uncap,0.7,17.042636871337894,5.839800834655763,20.78104019165039
mps-uncap,0.1,0.06842613220214844,0.06461143493652344,0.0762939453125
mps-uncap,0.2,0.06871223449707033,0.06651878356933594,4.433822631835938
mps-uncap,0.3,3.3892869949340976,0.08630752563476812,6.333351135253906
mps-uncap,0.4,5.600690841674805,1.3747215270996094,7.342123985290527
