mode,load,0_mobilenet_v3_large-32,1_squeezenet1_1-2,2_vgg13-16
mps-uncap,0.8,20.403056144714355,10.268220901489256,11.117463111877441
mps-uncap,0.9,20.37643432617187,10.989079475402832,11.101875305175781
mps-uncap,1.0,20.914840698242188,10.853259563446045,11.459298133850096
mps-uncap,0.5,18.918583393096924,9.736344814300537,10.358345508575438
mps-uncap,0.6,20.03063201904297,9.75285530090332,10.650005340576172
mps-uncap,0.7,20.079421997070312,9.845910072326662,10.774672031402588
mps-uncap,0.1,14.39961194992065,7.052142620086669,9.659290313720703
mps-uncap,0.2,16.99792861938477,8.052825927734375,9.934949874877931
mps-uncap,0.3,18.061223030090332,8.58576774597168,9.957671165466309
mps-uncap,0.4,18.815457820892334,8.945703506469727,10.110774040222166
