mode,load,0_mobilenet_v3_large-32,1_squeezenet1_1-2,2_vgg13-16
mps-uncap,0.8,122.60985374450684,52.16860771179199,111.7093563079834
mps-uncap,0.9,381.43014907836914,122.46966361999512,175.9500503540039
mps-uncap,1.0,1768.6474323272705,144.1967487335205,1009.2453956604004
mps-uncap,0.5,51.8491268157959,25.66218376159668,45.326948165893555
mps-uncap,0.6,92.34738349914551,31.250476837158203,71.9914436340332
mps-uncap,0.7,117.9194450378418,35.85505485534668,100.95787048339844
mps-uncap,0.1,17.977476119995117,8.454561233520508,15.599966049194336
mps-uncap,0.2,32.105445861816406,15.404224395751953,24.284839630126953
mps-uncap,0.3,40.65990447998047,19.910573959350586,45.212745666503906
mps-uncap,0.4,35.23707389831543,18.378019332885742,44.19445991516113
