mode,load,0_mobilenet_v3_large-32,1_squeezenet1_1-2,2_vgg13-16
mps-uncap,0.8,103.22451591491699,46.65780067443848,102.21695899963379
mps-uncap,0.9,362.03694343566895,115.46540260314941,166.5177345275879
mps-uncap,1.0,1748.466968536377,137.47787475585938,1000.1187324523926
mps-uncap,0.5,32.3183536529541,17.76123046875,36.28826141357422
mps-uncap,0.6,73.06885719299316,21.640777587890625,61.30409240722656
mps-uncap,0.7,98.10972213745117,28.914690017700195,90.43073654174805
mps-uncap,0.1,10.047197341918945,2.768278121948242,7.720232009887695
mps-uncap,0.2,25.098800659179688,8.114814758300781,14.648199081420898
mps-uncap,0.3,24.261474609375,14.835596084594727,35.56656837463379
mps-uncap,0.4,18.941402435302734,12.304306030273438,35.87484359741211
