mode,load,0_mobilenet_v3_large-32,1_squeezenet1_1-2,2_vgg13-16
mps-uncap,0.8,0.34928321838378906,0.0438690185546875,7.050037384033203
mps-uncap,0.9,13.074994087219238,3.223419189453125,17.1661376953125
mps-uncap,1.0,679.2409420013428,13.347864151000977,557.9525232315063
mps-uncap,0.5,0.04935264587402344,0.043392181396484375,0.04673004150390625
mps-uncap,0.6,0.04756450653076172,0.04291534423828125,1.5408992767333984
mps-uncap,0.7,0.04935264587402344,0.044345855712890625,3.8843154907226562
mps-uncap,0.1,0.058650970458984375,0.05340576171875,0.05793571472167969
mps-uncap,0.2,0.058650970458984375,0.04792213439941406,0.051975250244140625
mps-uncap,0.3,0.05555152893066406,0.04696846008300781,0.049591064453125
mps-uncap,0.4,0.05364418029785156,0.04649162292480469,0.049591064453125
