mode,load,0_alexnet-8,1_densenet121-4,2_vgg13-8
mps-uncap,0.8,72.91984558105469,247.82609939575195,142.5936222076416
mps-uncap,0.9,173.57754707336426,897.9661464691162,198.8518238067627
mps-uncap,1.0,5952.735900878906,6200.647830963135,6575.72078704834
mps-uncap,0.5,17.029523849487305,63.45200538635254,39.67142105102539
mps-uncap,0.6,35.42304039001465,59.02290344238281,65.91367721557617
mps-uncap,0.7,27.84109115600586,183.5474967956543,79.93960380554199
mps-uncap,0.1,6.962299346923828,44.25358772277832,16.54958724975586
mps-uncap,0.2,8.993148803710938,54.52251434326172,20.761728286743164
mps-uncap,0.3,10.394811630249023,61.59090995788574,21.981000900268555
mps-uncap,0.4,14.02592658996582,59.476613998413086,32.22250938415527
