mode,load,0_alexnet-8,1_densenet121-4,2_vgg13-8
mps-uncap,0.8,1.1005401611328125,11.684417724609375,4.8656463623046875
mps-uncap,0.9,1.1186599731445312,11.876821517944336,4.901647567749023
mps-uncap,1.0,1.186370849609375,12.278556823730469,5.394935607910156
mps-uncap,0.5,1.0950565338134766,11.792182922363281,4.861593246459961
mps-uncap,0.6,1.1394023895263672,11.644124984741211,4.85992431640625
mps-uncap,0.7,1.1074542999267578,11.734724044799805,4.847049713134766
mps-uncap,0.1,1.6329288482666016,12.770891189575195,5.382537841796875
mps-uncap,0.2,1.2645721435546875,11.989116668701172,4.861116409301758
mps-uncap,0.3,1.1343955993652344,11.735677719116211,4.8465728759765625
mps-uncap,0.4,1.0974407196044922,11.83319091796875,4.831552505493164
