mode,load,0_alexnet-8,1_densenet121-4,2_vgg13-8
mps-uncap,0.8,14.262962341308594,76.04281902313234,42.96901226043702
mps-uncap,0.9,92.4912214279175,279.1576385498047,122.66204357147217
mps-uncap,1.0,5322.631740570068,5256.061315536499,5911.0830783844
mps-uncap,0.5,2.6916265487670885,12.35580444335937,8.02581310272217
mps-uncap,0.6,5.555391311645511,12.772917747497559,14.972448348999041
mps-uncap,0.7,6.916022300720216,26.39880180358889,19.57993507385254
mps-uncap,0.1,0.04601478576660156,0.052928924560546875,0.06048679351806644
mps-uncap,0.2,0.34117698669433594,8.401346206665043,3.141927719116212
mps-uncap,0.3,1.1576175689697268,7.412552833557129,4.687595367431641
mps-uncap,0.4,2.0265579223632826,11.563038825988762,6.526947021484382
