mode,load,0_alexnet-8,1_densenet121-4,2_vgg13-8
mps-uncap,0.8,4.761819839477536,35.3899621963501,7.757313251495361
mps-uncap,0.9,4.6988630294799805,36.663174629211426,7.626826763153072
mps-uncap,1.0,4.6595001220703125,37.48364448547363,7.429361343383789
mps-uncap,0.5,4.765963554382324,29.23375129699705,7.522172927856447
mps-uncap,0.6,5.179233551025391,25.919556617736816,7.852785587310791
mps-uncap,0.7,4.807660579681395,33.42456579208374,7.667560577392578
mps-uncap,0.1,4.7422194480896,28.591632843017578,8.590564727783203
mps-uncap,0.2,4.604530334472654,28.671436309814453,7.245292663574218
mps-uncap,0.3,4.707975387573242,28.03856134414673,7.347755432128906
mps-uncap,0.4,4.70919132232666,26.47510051727295,7.566945552825924
