mode,load,0_alexnet-8,1_densenet121-4,2_vgg13-8
mps-uncap,0.8,5.650639533996582,36.54944896697998,18.46456527709961
mps-uncap,0.9,24.260759353637695,88.4709358215332,57.607054710388184
mps-uncap,1.0,2890.3143405914307,4039.278030395508,2674.9649047851562
mps-uncap,0.5,2.4411678314208984,17.68195629119873,6.583690643310547
mps-uncap,0.6,3.6040544509887695,17.16780662536621,8.973121643066406
mps-uncap,0.7,3.73077392578125,25.019526481628418,10.830879211425781
mps-uncap,0.1,1.741170883178711,24.918317794799805,5.629062652587891
mps-uncap,0.2,1.7218589782714844,21.819710731506348,5.738258361816406
mps-uncap,0.3,1.733541488647461,21.17598056793213,5.986452102661133
mps-uncap,0.4,1.948714256286621,19.245266914367676,6.221890449523926
