mode,load,0_squeezenet1_0-32,1_vgg13-8,2_vgg13-8
mps-uncap,0.6,0.011682510375976562,0.013113021850585938,0.012874603271484375
mig,0.6,0.010967254638671875,0.012874603271484375,0.012636184692382812
mps-uncap,0.7,0.011444091796875,0.012636184692382812,0.013113021850585938
mig,0.7,0.0133514404296875,0.012636184692382812,0.012636184692382812
mps-uncap,0.8,0.011682510375976562,0.01239776611328125,0.011920928955078125
mig,0.8,0.011920928955078125,0.013113021850585938,0.012874603271484375
mps-uncap,0.9,0.011920928955078125,0.012874603271484375,0.011920928955078125
mig,0.9,0.013589859008789062,0.013113021850585938,0.012636184692382812
mps-uncap,1.0,0.013113021850585938,0.012636184692382812,0.011205673217773438
mig,1.0,0.0133514404296875,0.013589859008789062,0.0133514404296875
mps-uncap,1.1,0.016689300537109375,0.01239776611328125,0.011920928955078125
mig,1.1,0.01811981201171875,0.015020370483398438,0.01430511474609375
mps-uncap,1.2,0.016927719116210938,0.011682510375976562,0.012874603271484375
mig,1.2,0.014543533325195312,0.014066696166992188,0.017881393432617188
mps-uncap,1.3,0.017881393432617188,0.012874603271484375,0.012874603271484375
mig,1.3,0.016927719116210938,0.014066696166992188,0.018596649169921875
