mode,load,0_squeezenet1_0-32,1_vgg13-8,2_vgg13-8
mps-uncap,0.6,24.99532699584961,17.56429672241211,16.348600387573242
mig,0.6,19.028186798095703,20.250320434570312,20.2634334564209
mps-uncap,0.7,26.645898818969727,17.233610153198242,16.2811279296875
mig,0.7,27.625322341918945,25.27761459350586,26.83877944946289
mps-uncap,0.8,26.53336524963379,16.788721084594727,18.135547637939453
mig,0.8,18.447399139404297,24.343252182006836,29.128551483154297
mps-uncap,0.9,27.020692825317383,18.130064010620117,17.857074737548828
mig,0.9,19.333600997924805,24.428129196166992,20.487070083618164
mps-uncap,1.0,28.506994247436523,21.367788314819336,17.168045043945312
mig,1.0,28.82695198059082,28.27167510986328,31.833648681640625
mps-uncap,1.1,26.76868438720703,17.982006072998047,18.919944763183594
mig,1.1,18.520832061767578,20.7669734954834,20.908832550048828
mps-uncap,1.2,26.827096939086914,18.35942268371582,17.658710479736328
mig,1.2,23.511886596679688,21.76499366760254,25.087356567382812
mps-uncap,1.3,28.285741806030273,17.40431785583496,19.20938491821289
mig,1.3,22.276878356933594,23.766517639160156,20.650386810302734
