mode,load,0_squeezenet1_0-32,1_vgg13-8,2_vgg13-8
mps-uncap,0.6,5.938529968261719,4.881620407104492,4.870176315307617
mig,0.6,12.13693618774414,16.34073257446289,16.31641387939453
mps-uncap,0.7,5.924224853515625,4.824399948120117,4.854679107666016
mig,0.7,12.133359909057617,16.307830810546875,16.362905502319336
mps-uncap,0.8,6.125450134277344,4.895925521850586,4.879474639892578
mig,0.8,12.41159439086914,16.349315643310547,16.364097595214844
mps-uncap,0.9,6.001949310302734,4.850149154663086,4.881143569946289
mig,0.9,12.189388275146484,16.367197036743164,16.376972198486328
mps-uncap,1.0,6.095409393310547,4.912853240966797,4.920721054077148
mig,1.0,12.464761734008789,16.402482986450195,16.45040512084961
mps-uncap,1.1,6.244897842407227,5.4454803466796875,5.723476409912109
mig,1.1,12.496471405029297,16.42632484436035,16.477108001708984
mps-uncap,1.2,6.192922592163086,5.1975250244140625,5.637884140014648
mig,1.2,12.520551681518555,16.429424285888672,16.465187072753906
mps-uncap,1.3,6.316423416137695,5.255222320556641,6.222724914550781
mig,1.3,12.671709060668945,16.430377960205078,16.499757766723633
