mode,load,0_squeezenet1_0-32,1_vgg13-8,2_vgg13-8
mps-uncap,0.6,20.65302848815918,14.181001186370851,13.412799835205082
mig,0.6,17.053697109222412,18.571043014526367,18.667831420898438
mps-uncap,0.7,21.70409202575683,14.330062866210938,13.676900863647456
mig,0.7,17.097127437591556,18.757672309875485,18.727385997772213
mps-uncap,0.8,22.141199111938477,14.00274038314819,14.60864543914794
mig,0.8,17.008838653564453,18.74098777770996,18.741674423217773
mps-uncap,0.9,22.889633178710938,14.44334030151367,15.08790254592895
mig,0.9,17.071352005004883,18.85361671447754,18.871569633483887
mps-uncap,1.0,23.325359821319573,15.111083984374996,14.630939960479736
mig,1.0,16.8184232711792,19.00211572647094,19.059748649597136
mps-uncap,1.1,23.88099670410155,14.768838882446289,15.098035335540771
mig,1.1,16.92681312561035,19.03973817825318,19.033508300781243
mps-uncap,1.2,24.181485176086426,15.19409656524658,14.799153804779051
mig,1.2,16.65630340576172,18.720469474792484,18.77845287322998
mps-uncap,1.3,24.470281600952116,14.666805267333984,15.089681148529046
mig,1.3,16.846504211425778,18.880558013916016,18.88941526412964
