mode,load,0_squeezenet1_0-32,1_vgg13-8,2_vgg13-8
mps-uncap,0.6,24.24101829528809,14.169144630432129,13.941669464111332
mig,0.6,39.172554016113274,49.8439311981201,48.264646530151374
mps-uncap,0.7,32.083749771118164,17.735958099365234,17.106103897094727
mig,0.7,53.29554080963134,64.03212547302246,60.54041385650635
mps-uncap,0.8,47.39146232604982,20.046639442443855,20.34449577331543
mig,0.8,72.73502349853516,97.51379489898682,110.27474403381348
mps-uncap,0.9,99.65467453002948,24.325037002563473,27.034759521484375
mig,0.9,128.73420715332034,459.49625968933185,231.4744234085083
mps-uncap,1.0,1361.0635995864868,39.58582878112794,34.20646190643311
mig,1.0,1593.2399272918701,629.953145980835,417.9445266723633
mps-uncap,1.1,10959.17921066284,45.39384841918945,46.42224311828613
mig,1.1,7494.215250015259,5586.934924125671,4696.609354019165
mps-uncap,1.2,22519.938468933105,65.34438133239748,73.0478048324585
mig,1.2,13625.661277770996,12738.92023563385,13148.841857910156
mps-uncap,1.3,34657.00001716613,100.02632141113283,132.33840465545654
mig,1.3,19259.603428840637,19168.054580688477,18181.792974472046
