mode,load,0_squeezenet1_0-32,1_vgg13-8,2_vgg13-8
mps-uncap,0.6,45.93484878540039,26.338880062103314,23.900108337402415
mig,0.6,68.61801624298087,78.12012672424315,78.5153865814209
mps-uncap,0.7,61.10816001892074,33.087463378906264,29.548549652099606
mig,0.7,94.01790857315072,134.49884176254267,94.71867561340332
mps-uncap,0.8,107.17480897903442,39.94931697845457,38.574099540710385
mig,0.8,132.02843189239502,180.81260919570914,241.30717754364014
mps-uncap,0.9,215.3005027770997,42.92375564575191,54.49204444885238
mig,0.9,249.8741340637211,738.1894493103028,385.5517220497132
mps-uncap,1.0,1551.980698108673,74.42663192749019,63.5386610031128
mig,1.0,1847.5992870330808,926.1656284332273,607.9914355278015
mps-uncap,1.1,12842.77533531189,84.45710897445676,85.31171083450317
mig,1.1,8083.688783645631,6147.386395931244,5174.846248626708
mps-uncap,1.2,24821.95007801056,157.16725826263425,136.95112943649286
mig,1.2,14469.43294763565,13956.858112812042,14066.368083953857
mps-uncap,1.3,37804.52133178711,188.42644691467308,238.68643045425412
mig,1.3,21041.11902952194,20681.2993144989,20160.17600297928
