mode,load,0_squeezenet1_0-32,1_vgg13-8,2_vgg13-8
mps-uncap,0.6,33.629026412963874,15.202803611755375,15.126943588256845
mig,0.6,55.115323066711404,61.61212921142575,61.58846855163583
mps-uncap,0.7,49.572906494140575,23.09697151184085,20.71247100830078
mig,0.7,80.64857721328754,117.73061037063599,78.12958002090451
mps-uncap,0.8,91.82266235351561,29.631164073944017,27.662563323974588
mig,0.8,118.48196029663089,164.01367187499997,224.59727764129642
mps-uncap,0.9,204.0283870697022,32.76720046997069,43.18178892135613
mig,0.9,236.54129028320324,721.3129234313966,368.71213912963873
mps-uncap,1.0,1540.1363730430603,62.82548189163207,53.332743644714334
mig,1.0,1833.5538768768308,909.1896176338195,589.7629261016845
mps-uncap,1.1,12830.919623374939,72.85428524017333,75.54954290390015
mig,1.1,8070.283508300783,6129.707074165345,5157.7239322662335
mps-uncap,1.2,24803.22217941284,145.44721126556394,125.66804885864258
mig,1.2,14455.86557149887,13939.701521396637,14049.33818101883
mps-uncap,1.3,37787.588682174675,177.76373863220235,225.8060550689697
mig,1.3,21027.933502197262,20664.275941848755,20142.516684532162
