mode,load,0_squeezenet1_0-32,1_vgg13-8,2_vgg13-8
mps-uncap,0.6,11.706352233886719,7.8639984130859375,8.011102676391602
mig,0.6,17.749428749084473,22.215604782104492,21.580219268798828
mps-uncap,0.7,13.650894165039062,8.894681930541992,8.78763198852539
mig,0.7,22.88341522216797,27.647018432617188,28.14173698425293
mps-uncap,0.8,16.84093475341797,9.704828262329102,9.85407829284668
mig,0.8,27.541160583496094,37.50896453857422,38.3908748626709
mps-uncap,0.9,29.695987701416016,11.555910110473633,11.978507041931152
mig,0.9,47.97959327697754,76.1873722076416,79.8647403717041
mps-uncap,1.0,172.11997509002686,15.124201774597168,13.948559761047363
mig,1.0,260.6368064880371,233.0700159072876,172.31392860412598
mps-uncap,1.1,6907.321929931641,17.23778247833252,18.214106559753418
mig,1.1,3620.978593826294,3509.839653968811,2261.9577646255493
mps-uncap,1.2,12218.077421188354,22.873640060424805,23.180723190307617
mig,1.2,7654.072046279907,7058.521270751953,7365.801215171814
mps-uncap,1.3,19186.760425567627,30.99226951599121,40.546417236328125
mig,1.3,9996.834874153137,10106.502532958984,10476.346731185913
