mode,load,0_densenet161-4,1_densenet169-4,2_squeezenet1_0-32
mps-uncap,0.8,18.576383590698242,5.060672760009766,25.925278663635254
mps-uncap,0.9,86.5030288696289,19.851207733154297,1715.3170108795166
mps-uncap,1.0,42.82188415527344,450.20198822021484,4436.330556869507
mps-uncap,0.5,0.024557113647460938,0.025033950805664062,1.6026496887207031
mps-uncap,0.6,0.024080276489257812,0.023126602172851562,4.636287689208984
mps-uncap,0.7,0.024318695068359375,3.7037134170532227,7.987022399902344
mps-uncap,0.1,0.04279613494873047,0.04124641418457031,0.02956390380859375
mps-uncap,0.2,0.037670135498046875,0.034332275390625,0.027179718017578125
mps-uncap,0.3,0.030159950256347656,0.02944469451904297,0.025272369384765625
mps-uncap,0.4,0.0247955322265625,0.026464462280273438,0.026941299438476562
