mode,load,0_densenet161-4,1_densenet169-4,2_squeezenet1_0-32
mps-uncap,0.8,171.29015207290644,111.69831275939897,154.46940422058105
mps-uncap,0.9,442.9380726814269,162.8920650482178,3558.410711288452
mps-uncap,1.0,291.24755859374994,1527.5541400909422,9351.929700374603
mps-uncap,0.5,71.02480173110962,62.98002719879149,35.07095336914061
mps-uncap,0.6,93.28432083129931,71.71894311904906,51.020069122314496
mps-uncap,0.7,83.95494222640995,109.41739559173585,69.92359161376943
mps-uncap,0.1,44.144699573516874,47.371315956115716,18.586535453796376
mps-uncap,0.2,45.93193531036382,44.04195785522462,20.9805965423584
mps-uncap,0.3,45.26318311691263,44.55579280853271,25.147051811218258
mps-uncap,0.4,48.00192832946778,64.55357551574706,35.24790763854975
