mode,load,0_densenet161-4,1_densenet169-4,2_squeezenet1_0-32
mps-uncap,0.8,80.42435646057129,43.17278861999513,80.09033203125001
mps-uncap,0.9,281.6726922988893,74.8279094696045,3074.6381282806396
mps-uncap,1.0,150.93493461608887,1268.7355041503904,8441.572666168213
mps-uncap,0.5,17.483544349670407,17.08049774169922,13.197803497314462
mps-uncap,0.6,28.8900375366211,22.192120552062992,20.686197280883793
mps-uncap,0.7,29.12306785583496,41.0747051239014,31.16631507873535
mps-uncap,0.1,0.04951953887939454,2.8219223022460938,2.4025440216064466
mps-uncap,0.2,0.2307891845703125,2.2755622863769545,5.721950531005861
mps-uncap,0.3,11.72735691070557,12.363171577453624,7.576942443847657
mps-uncap,0.4,12.38765716552735,16.04676246643067,10.716485977172855
