mode,load,0_densenet161-4,1_densenet169-4,2_squeezenet1_0-32
mps-uncap,0.8,45.54152488708496,27.2982120513916,33.61856937408447
mps-uncap,0.9,117.37406253814697,44.40760612487793,1723.4091758728027
mps-uncap,1.0,68.67551803588867,479.9388647079468,4445.03390789032
mps-uncap,0.5,21.86727523803711,20.911693572998047,9.57632064819336
mps-uncap,0.6,27.141571044921875,21.74556255340576,11.986017227172852
mps-uncap,0.7,25.529861450195312,29.375433921813965,15.587091445922852
mps-uncap,0.1,28.24854850769043,28.872966766357422,8.735418319702148
mps-uncap,0.2,24.733543395996094,22.74024486541748,8.57400894165039
mps-uncap,0.3,19.803166389465332,19.651055335998535,8.53729248046875
mps-uncap,0.4,19.619345664978027,20.022153854370117,8.83328914642334
