mode,load,0_densenet161-4,1_densenet169-4,2_squeezenet1_0-32
mps-uncap,0.8,29.02698516845703,22.546768188476562,7.536888122558594
mps-uncap,0.9,31.0746431350708,24.439573287963867,7.759571075439453
mps-uncap,1.0,25.953054428100586,29.851317405700684,7.89487361907959
mps-uncap,0.5,19.360065460205078,19.010186195373535,6.943225860595703
mps-uncap,0.6,21.869778633117676,19.56355571746826,7.194757461547852
mps-uncap,0.7,22.021889686584473,23.49567413330078,7.28297233581543
mps-uncap,0.1,27.515292167663574,26.14593505859375,8.556127548217773
mps-uncap,0.2,22.47452735900879,20.71702480316162,8.320093154907227
mps-uncap,0.3,18.777847290039062,18.61107349395752,7.520318031311035
mps-uncap,0.4,18.568754196166992,18.92399787902832,7.216334342956543
