mode,load,0_densenet161-4,1_densenet169-4,2_squeezenet1_0-32
mps-uncap,0.8,188.42172622680664,139.27483558654785,192.14367866516113
mps-uncap,0.9,467.49210357666016,184.30376052856445,3655.1260948181152
mps-uncap,1.0,316.7104721069336,1544.3365573883057,9405.269861221313
mps-uncap,0.5,80.9779167175293,70.8765983581543,46.23532295227051
mps-uncap,0.6,114.9134635925293,74.21183586120605,70.05095481872559
mps-uncap,0.7,116.4860725402832,138.08560371398926,101.07636451721191
mps-uncap,0.1,24.55925941467285,38.47551345825195,14.591455459594727
mps-uncap,0.2,27.106046676635742,27.682065963745117,22.305727005004883
mps-uncap,0.3,37.744998931884766,35.727739334106445,34.52324867248535
mps-uncap,0.4,45.23062705993652,65.77420234680176,51.095008850097656
