mode,load,0_densenet201-2,1_resnet152-16,2_vgg16-32
mps-uncap,0.8,108.83151054382324,109.06290054321289,26.834099292755123
mps-uncap,0.9,123.98262023925783,97.0244550704956,27.341032028198242
mps-uncap,1.0,127.43268728256218,95.74110507965088,26.166725158691396
mps-uncap,0.5,96.69889688491823,92.514591217041,26.80888175964356
mps-uncap,0.6,93.28111410140991,100.79797506332402,26.523933410644524
mps-uncap,0.7,111.24483108520506,97.0028328895569,26.690950393676758
mps-uncap,0.1,52.83244848251344,50.976839065551765,31.163272857666012
mps-uncap,0.2,51.47317409515381,54.05641555786133,26.669645309448235
mps-uncap,0.3,61.10704421997068,65.60066223144528,25.020332336425778
mps-uncap,0.4,81.24042034149157,76.65306329727173,25.779652595520027
