mode,load,0_densenet201-2,1_resnet152-16,2_vgg16-32
mps-uncap,0.8,475.60882568359375,766.0012245178223,543.4529781341553
mps-uncap,0.9,1776.6730785369873,1496.3476657867432,1394.787311553955
mps-uncap,1.0,5710.4551792144775,4573.159217834473,6243.700742721558
mps-uncap,0.5,102.79965400695801,126.01804733276367,117.80714988708496
mps-uncap,0.6,131.12998008728027,151.4132022857666,122.07531929016113
mps-uncap,0.7,244.77887153625488,145.2353000640869,287.32872009277344
mps-uncap,0.1,9.790897369384766,19.18482780456543,36.42439842224121
mps-uncap,0.2,20.65420150756836,55.867910385131836,55.54533004760742
mps-uncap,0.3,20.709514617919922,52.07943916320801,43.48325729370117
mps-uncap,0.4,54.48603630065918,75.07514953613281,112.2126579284668
