mode,load,0_densenet201-2,1_resnet152-16,2_vgg16-32
mps-uncap,0.8,91.58766269683838,145.13731002807617,98.45888614654541
mps-uncap,0.9,442.1086311340332,370.76282501220703,307.22546577453613
mps-uncap,1.0,3977.7064323425293,2331.770896911621,3525.5119800567627
mps-uncap,0.5,33.71143341064453,33.699750900268555,25.952577590942383
mps-uncap,0.6,33.948302268981934,46.73802852630615,33.13302993774414
mps-uncap,0.7,62.01624870300293,55.599331855773926,40.72260856628418
mps-uncap,0.1,37.29403018951416,29.90126609802246,21.274328231811523
mps-uncap,0.2,29.11520004272461,24.191856384277344,21.266698837280273
mps-uncap,0.3,26.856422424316406,21.37136459350586,21.48294448852539
mps-uncap,0.4,24.228453636169434,24.55723285675049,22.11475372314453
