mode,load,0_densenet201-2,1_resnet152-16,2_vgg16-32
mps-uncap,0.8,15.25702538514768,148.96148787146015,1221.8676630929917
mps-uncap,0.9,17.428233320063146,159.45925595798664,1339.6026432275657
mps-uncap,1.0,17.838818614184696,173.272167492663,1349.859318398033
mps-uncap,0.5,8.431432640811929,97.25175538717836,758.0775893630587
mps-uncap,0.6,11.3005088238393,104.15678478873733,890.1944436095642
mps-uncap,0.7,13.509211691763984,116.28755472633408,1032.815270967134
mps-uncap,0.1,1.9305768876490152,20.06945454926521,143.62443854500273
mps-uncap,0.2,3.595321934555489,41.849024341188944,311.9604698303833
mps-uncap,0.3,5.753129166265735,56.6776388471785,456.4586484708271
mps-uncap,0.4,7.861594729052207,72.33482386748894,581.3447774909457
