mode,load,0_mobilenet_v3_small-16,1_resnet34-32,2_vgg19-32
mps-uncap,0.8,2.3446083068847656,6.197690963745117,20.273447036743164
mps-uncap,0.9,2.312183380126953,6.268501281738281,20.337820053100586
mps-uncap,1.0,2.3436546325683594,7.20977783203125,20.5380916595459
mps-uncap,0.5,2.3632049560546875,6.218910217285156,20.200490951538086
mps-uncap,0.6,2.3734569549560547,6.193637847900391,20.13874053955078
mps-uncap,0.7,2.3965835571289062,6.1779022216796875,20.18427848815918
mps-uncap,0.1,2.5463104248046875,6.206035614013672,20.123004913330078
mps-uncap,0.2,2.4633407592773438,6.211042404174805,20.0958251953125
mps-uncap,0.3,2.447843551635742,6.220340728759766,20.111799240112305
mps-uncap,0.4,2.3696422576904297,6.186723709106445,20.108699798583984
