mode,load,0_mobilenet_v3_small-16,1_resnet34-32,2_vgg19-32
mps-uncap,0.8,24.591398239135742,36.94438934326172,25.626707077026367
mps-uncap,0.9,25.755882263183594,38.72828483581543,25.994300842285156
mps-uncap,1.0,26.17013454437256,39.62266445159912,26.227092742919922
mps-uncap,0.5,17.973780632019043,34.048604965209954,24.053955078125
mps-uncap,0.6,19.337606430053714,34.342384338378906,24.28874969482422
mps-uncap,0.7,21.56820297241211,36.83805465698242,24.945735931396484
mps-uncap,0.1,7.450342178344725,13.510704040527344,20.675373077392578
mps-uncap,0.2,12.998342514038086,21.039056777954098,22.13311195373535
mps-uncap,0.3,15.259552001953127,22.427010536193848,22.89600372314453
mps-uncap,0.4,16.927528381347656,30.547618865966797,23.215627670288086
