mode,load,0_mobilenet_v3_small-16,1_resnet34-32,2_vgg19-32
mps-uncap,0.8,173.37536811828613,149.45101737976074,183.9909553527832
mps-uncap,0.9,214.24508094787598,564.3277168273926,394.7334289550781
mps-uncap,1.0,728.0466556549072,521.1386680603027,1225.7540225982666
mps-uncap,0.5,48.28906059265137,62.47568130493164,90.8517837524414
mps-uncap,0.6,41.14484786987305,64.75400924682617,92.95535087585449
mps-uncap,0.7,92.32568740844727,166.4891242980957,191.86758995056152
mps-uncap,0.1,6.533622741699219,22.795438766479492,20.20263671875
mps-uncap,0.2,11.608123779296875,18.489599227905273,47.955989837646484
mps-uncap,0.3,18.824100494384766,26.271820068359375,64.0404224395752
mps-uncap,0.4,23.79918098449707,39.99972343444824,79.73814010620117
