mode,load,0_mobilenet_v3_small-16,1_resnet34-32,2_vgg19-32
mps-uncap,0.8,0.05841255187988281,0.06175041198730469,20.128250122070312
mps-uncap,0.9,8.26263427734375,20.748138427734375,60.821533203125
mps-uncap,1.0,79.94973659515381,95.66259384155273,626.6977787017822
mps-uncap,0.5,0.05269050598144531,0.055789947509765625,0.06830692291259766
mps-uncap,0.6,0.051021575927734375,0.05745887756347656,1.7098188400268555
mps-uncap,0.7,0.050067901611328125,0.06079673767089844,10.43248176574707
mps-uncap,0.1,0.064849853515625,0.06508827209472656,0.06771087646484375
mps-uncap,0.2,0.0591278076171875,0.05936622619628906,0.06532669067382812
mps-uncap,0.3,0.05817413330078125,0.05936622619628906,0.06461143493652344
mps-uncap,0.4,0.053882598876953125,0.05793571472167969,0.06639957427978516
