mode,load,0_mobilenet_v3_small-16,1_resnet34-32,2_vgg19-32
mps-uncap,0.8,14.272093772888184,28.50055694580078,23.433685302734375
mps-uncap,0.9,19.616127014160156,32.11665153503418,24.354219436645508
mps-uncap,1.0,23.99885654449463,34.27994251251221,25.236845016479492
mps-uncap,0.5,6.183028221130371,6.922721862792969,21.402359008789062
mps-uncap,0.6,6.80232048034668,7.415294647216797,21.806001663208008
mps-uncap,0.7,8.918046951293945,14.640092849731445,22.449970245361328
mps-uncap,0.1,6.604671478271484,6.293535232543945,20.238876342773438
mps-uncap,0.2,6.3800811767578125,6.321072578430176,20.258188247680664
mps-uncap,0.3,6.262063980102539,6.36136531829834,20.40696144104004
mps-uncap,0.4,6.184816360473633,6.496429443359375,20.722508430480957
