mode,load,0_mobilenet_v3_small-16,1_resnet34-32,2_vgg19-32
mps-uncap,0.8,60.28854846954347,73.20628166198732,107.25374221801768
mps-uncap,0.9,90.6559467315674,208.37404727935802,273.3125686645507
mps-uncap,1.0,333.11355113983154,341.08109474182135,984.0398788452142
mps-uncap,0.5,19.802451133728034,36.127948760986314,49.81648921966553
mps-uncap,0.6,23.112630844116214,38.94658088684082,55.83162307739257
mps-uncap,0.7,27.72750854492188,60.1188898086548,82.17720985412598
mps-uncap,0.1,8.824729919433587,15.159130096435547,23.072052001953125
mps-uncap,0.2,13.660192489624023,21.64506912231445,31.569242477416992
mps-uncap,0.3,16.075611114501957,22.759532928466797,35.38475036621094
mps-uncap,0.4,17.59357452392578,32.94968605041504,41.76054000854493
