mode,load,0_efficientnet_b6-4,1_efficientnet_b6-8,2_mobilenet_v2-32,3_vgg11-32
mps-uncap,1.0,0.01049041748046875,0.010728836059570312,0.000476837158203125,0.00286102294921875
