mode,load,0_inception_v3-2,1_vgg11-4,2_vgg13-2
mps-uncap,0.8,46.77521228790284,23.78293514251709,22.45548248291017
mps-uncap,0.9,87.71965503692634,39.204444885253906,46.476817131042495
mps-uncap,1.0,574.2976760864258,260.6148362159729,210.94086170196545
mps-uncap,0.5,30.327186584472646,8.035068511962898,7.719445228576661
mps-uncap,0.6,33.688545227050774,9.701302051544195,8.805513381958008
mps-uncap,0.7,30.566101074218754,12.247047424316408,11.944336891174315
mps-uncap,0.1,22.32399225234985,3.6978912353515643,3.425359725952147
mps-uncap,0.2,24.927444458007834,4.497652053833007,4.274268150329589
mps-uncap,0.3,29.46198225021361,5.2767062187194815,5.317378044128414
mps-uncap,0.4,29.636259078979478,6.431937217712405,6.08226299285888
