mode,load,0_inception_v3-2,1_vgg11-4,2_vgg13-2
mps-uncap,0.8,0.6389617919921875,1.165151596069336,1.2373924255371094
mps-uncap,0.9,6.526708602905273,3.312826156616211,3.380298614501953
mps-uncap,1.0,205.96420764923096,86.72726154327393,61.64729595184326
mps-uncap,0.5,0.049114227294921875,0.0438690185546875,0.04482269287109375
mps-uncap,0.6,0.04601478576660156,0.0457763671875,0.046253204345703125
mps-uncap,0.7,0.043392181396484375,0.11992454528808594,0.05078315734863281
mps-uncap,0.1,0.05817413330078125,0.046253204345703125,0.046253204345703125
mps-uncap,0.2,0.05626678466796875,0.04291534423828125,0.04410743713378906
mps-uncap,0.3,0.05173683166503906,0.04315376281738281,0.044345855712890625
mps-uncap,0.4,0.051021575927734375,0.04506111145019531,0.04482269287109375
