mode,load,0_inception_v3-2,1_vgg11-4,2_vgg13-2
mps-uncap,0.8,76.13968849182129,47.50776290893555,37.39142417907715
mps-uncap,0.9,118.31021308898926,59.723615646362305,62.75773048400879
mps-uncap,1.0,643.7673568725586,285.9809398651123,267.7760124206543
mps-uncap,0.5,38.05279731750488,12.547016143798828,21.029233932495117
mps-uncap,0.6,47.6231575012207,16.442298889160156,15.47551155090332
mps-uncap,0.7,44.71993446350098,27.432680130004883,26.33810043334961
mps-uncap,0.1,29.459714889526367,5.102396011352539,5.442619323730469
mps-uncap,0.2,32.5474739074707,6.453990936279297,6.222009658813477
mps-uncap,0.3,41.6414737701416,9.236812591552734,11.182069778442383
mps-uncap,0.4,45.26519775390625,10.586023330688477,11.317253112792969
