mode,load,0_inception_v3-2,1_vgg11-4,2_vgg13-2
mps-uncap,0.8,65.61732292175293,44.438838958740234,33.782243728637695
mps-uncap,0.9,106.13155364990234,56.559085845947266,59.62634086608887
mps-uncap,1.0,628.7899017333984,282.3038101196289,264.15109634399414
mps-uncap,0.5,30.167341232299805,10.340452194213867,18.431425094604492
mps-uncap,0.6,38.56992721557617,14.226436614990234,13.127326965332031
mps-uncap,0.7,37.11557388305664,25.49004554748535,23.914813995361328
mps-uncap,0.1,18.25737953186035,3.2548904418945312,2.7647018432617188
mps-uncap,0.2,21.4691162109375,4.267454147338867,4.520416259765625
mps-uncap,0.3,34.220218658447266,7.394552230834961,8.865833282470703
mps-uncap,0.4,35.312652587890625,8.544445037841797,9.47260856628418
