mode,load,0_inception_v3-2,1_vgg11-4,2_vgg13-2
mps-uncap,0.8,12.13386058807373,3.230571746826172,3.2800674438476562
mps-uncap,0.9,12.477874755859375,3.425073623657227,3.416776657104492
mps-uncap,1.0,14.267158508300781,3.620624542236328,3.460407257080078
mps-uncap,0.5,12.232208251953125,2.9523372650146484,2.978801727294922
mps-uncap,0.6,11.751127243041992,2.9999732971191406,3.100156784057617
mps-uncap,0.7,11.149001121520996,3.087759017944336,3.1795501708984375
mps-uncap,0.1,12.851452827453613,2.190876007080078,2.0809173583984375
mps-uncap,0.2,12.709236145019531,2.5894641876220703,2.536630630493165
mps-uncap,0.3,12.362527847290039,2.760481834411621,2.846360206604004
mps-uncap,0.4,12.463378906250002,2.8443336486816406,2.9282093048095708
