mode,load,0_inception_v3-2,1_vgg11-4,2_vgg13-2
mps-uncap,0.8,15.520668029785158,7.083606719970702,7.451820373535157
mps-uncap,0.9,33.68687629699707,16.663122177124038,18.10479164123535
mps-uncap,1.0,444.47016716003424,205.87003231048584,156.26943111419678
mps-uncap,0.5,9.843873977661135,2.1964073181152344,2.0787715911865234
mps-uncap,0.6,10.549974441528326,2.847862243652342,2.7267932891845703
mps-uncap,0.7,10.333085060119629,4.069375991821292,3.911328315734864
mps-uncap,0.1,1.2605190277099618,0.06318092346191406,0.06389617919921875
mps-uncap,0.2,4.517650604248068,0.30736923217773454,0.2888679504394536
mps-uncap,0.3,7.812309265136718,1.182866096496582,1.1148452758789062
mps-uncap,0.4,9.678316116333008,1.6782283782958984,1.5805721282958987
