mode,load,0_inception_v3-2,1_vgg11-4,2_vgg13-2
mps-uncap,0.8,4.736185073852539,1.8155574798583984,1.6319751739501953
mps-uncap,0.9,4.6405792236328125,1.8246173858642578,1.626729965209961
mps-uncap,1.0,4.924774169921875,1.817941665649414,1.6374588012695312
mps-uncap,0.5,4.8084259033203125,1.8115043640136719,1.6334056854248047
mps-uncap,0.6,4.859447479248047,1.819610595703125,1.6331672668457031
mps-uncap,0.7,4.749774932861328,1.8167495727539062,1.6236305236816406
mps-uncap,0.1,4.902839660644531,1.8203258514404297,1.6360282897949219
mps-uncap,0.2,4.897594451904297,1.819610595703125,1.6281604766845703
mps-uncap,0.3,4.76384162902832,1.8181800842285156,1.6338825225830078
mps-uncap,0.4,4.756450653076172,1.8165111541748047,1.630544662475586
